Format Version,1.23,Take Name,Take 2022-02-11 07.51.42 PM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,50.000000,Capture Start Time,2022-02-11 08.22.15.784 ,Total Frames in Take,58575,Total Exported Frames,24407,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo
,ID,"13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
2511,50.220000,-0.387982,0.010120,0.017351,-0.921448,0.012700,0.118517,-0.001453,0.000274
2512,50.240000,-0.388105,0.010836,0.017582,-0.921384,0.012795,0.118491,-0.001414,0.000270
2513,50.260000,-0.388454,0.010676,0.017551,-0.921239,0.012829,0.118348,-0.001459,0.000287
2514,50.280000,-0.388554,0.010868,0.017827,-0.921189,0.012861,0.118276,-0.001548,0.000194
2515,50.300000,-0.388452,0.011138,0.017967,-0.921227,0.012895,0.118298,-0.001528,0.000200
2516,50.320000,-0.388479,0.011191,0.017850,-0.921217,0.012881,0.118315,-0.001534,0.000200
2517,50.340000,-0.388849,0.010838,0.017936,-0.921063,0.012814,0.118181,-0.001581,0.000238
2518,50.360000,-0.391365,0.012925,0.020445,-0.919918,0.012684,0.118166,-0.001733,0.000157
2519,50.380000,-0.391112,0.012651,0.020209,-0.920034,0.012616,0.118151,-0.001709,0.000197
2520,50.400000,-0.388784,0.011071,0.017910,-0.921088,0.012729,0.118183,-0.001548,0.000240
2521,50.420000,-0.388133,0.010727,0.017485,-0.921375,0.012705,0.118421,-0.001443,0.000282
2522,50.440000,-0.387823,0.010181,0.017325,-0.921515,0.012683,0.118593,-0.001388,0.000258
2523,50.460000,-0.387513,0.010292,0.017635,-0.921638,0.012740,0.118688,-0.001324,0.000223
2524,50.480000,-0.386999,0.010483,0.017857,-0.921848,0.012828,0.118863,-0.001235,0.000203
2525,50.500000,-0.386630,0.010210,0.018220,-0.921999,0.012919,0.119146,-0.001070,0.000149
2526,50.520000,-0.385544,0.010159,0.018285,-0.922452,0.013015,0.119503,-0.000842,0.000163
2527,50.540000,-0.384427,0.009614,0.018212,-0.922926,0.013119,0.119952,-0.000545,0.000214
2528,50.560000,-0.383518,0.009397,0.017634,-0.923317,0.013183,0.120312,-0.000302,0.000210
2529,50.580000,-0.382098,0.009495,0.017671,-0.923904,0.013228,0.120703,-0.000041,0.000234
2530,50.600000,-0.380345,0.013089,0.018708,-0.924563,0.013292,0.121188,-0.000027,0.000452
2531,50.620000,-0.379376,0.010894,0.018537,-0.924993,0.013330,0.121623,0.000492,0.000182
2532,50.640000,-0.377792,0.011756,0.019237,-0.925616,0.013425,0.122183,0.000753,0.000209
2533,50.660000,-0.376525,0.011458,0.019379,-0.926133,0.013417,0.122656,0.001094,0.000220
2534,50.680000,-0.374627,0.010343,0.018692,-0.926930,0.013416,0.123225,0.001427,0.000220
2535,50.700000,-0.372296,0.010134,0.018580,-0.927873,0.013463,0.123873,0.001847,0.000226
2536,50.720000,-0.369854,0.010847,0.019654,-0.928818,0.013233,0.124446,0.002246,0.000263
2537,50.740000,-0.366981,0.013783,0.020201,-0.929907,0.013020,0.125223,0.002610,0.000248
2538,50.760000,-0.363931,0.015085,0.019906,-0.931091,0.012670,0.125990,0.003074,0.000288
2539,50.780000,-0.361678,0.015692,0.019301,-0.931971,0.012208,0.126668,0.003509,0.000245
2540,50.800000,-0.358585,0.017678,0.020130,-0.933113,0.011602,0.127393,0.003905,0.000256
2541,50.820000,-0.355627,0.020458,0.020003,-0.934190,0.011146,0.128210,0.004355,0.000308
2542,50.840000,-0.352472,0.021538,0.020391,-0.935352,0.010661,0.129010,0.004823,0.000293
2543,50.860000,-0.349079,0.023016,0.019941,-0.936599,0.010232,0.129824,0.005305,0.000299
2544,50.880000,-0.344963,0.025048,0.019943,-0.938070,0.009801,0.130802,0.005814,0.000286
2545,50.900000,-0.340503,0.026184,0.021193,-0.939640,0.009218,0.131880,0.006406,0.000762
2546,50.920000,-0.333150,0.023314,0.019024,-0.942394,0.008683,0.132835,0.007318,0.000566
2547,50.940000,-0.331912,0.029745,0.019672,-0.942636,0.008076,0.134109,0.007635,0.000257
2548,50.960000,-0.327231,0.033028,0.019846,-0.944158,0.007446,0.135269,0.008226,0.000246
2549,50.980000,-0.322394,0.034995,0.019924,-0.945749,0.006625,0.136271,0.008792,0.000182
2550,51.000000,-0.317761,0.038487,0.019960,-0.947179,0.005890,0.137460,0.009329,0.000140
2551,51.020000,-0.312422,0.041209,0.019891,-0.948841,0.005083,0.138795,0.009911,0.000141
2552,51.040000,-0.306962,0.044964,0.019931,-0.950450,0.004270,0.140202,0.010505,0.000097
2553,51.060000,-0.301636,0.048144,0.020296,-0.951991,0.003461,0.141704,0.011145,0.000109
2554,51.080000,-0.296249,0.051586,0.019950,-0.953508,0.002588,0.143166,0.011760,0.000107
2555,51.100000,-0.291698,0.054476,0.020118,-0.954746,0.001748,0.144693,0.012453,0.000178
2556,51.120000,-0.285513,0.057592,0.021008,-0.956412,0.000965,0.146197,0.013017,0.000147
2557,51.140000,-0.280037,0.060122,0.021651,-0.957860,0.000345,0.147689,0.013602,0.000186
2558,51.160000,-0.274176,0.061759,0.022062,-0.959441,-0.000123,0.149232,0.014221,0.000239
2559,51.180000,-0.267004,0.063273,0.021834,-0.961368,-0.000505,0.150887,0.014846,0.000364
2560,51.200000,-0.259281,0.064416,0.021485,-0.963412,-0.000774,0.152640,0.015485,0.000343
2561,51.220000,-0.251090,0.064440,0.020186,-0.965605,-0.000828,0.154571,0.016261,0.000262
2562,51.240000,-0.242741,0.063086,0.018052,-0.967870,-0.000656,0.156609,0.017077,0.000107
2563,51.260000,-0.234894,0.063288,0.017981,-0.969792,-0.000418,0.158868,0.017788,0.000173
2564,51.280000,-0.226833,0.062329,0.017542,-0.971779,0.000033,0.161173,0.018481,0.000216
2565,51.300000,-0.218376,0.060860,0.017198,-0.973813,0.000551,0.163422,0.019167,0.000175
2566,51.320000,-0.209499,0.059761,0.016425,-0.975843,0.000980,0.165740,0.019850,0.000201
2567,51.340000,-0.200661,0.058427,0.016432,-0.977779,0.001315,0.168045,0.020505,0.000222
2568,51.360000,-0.191388,0.057271,0.015192,-0.979724,0.001713,0.170290,0.021092,0.000198
2569,51.380000,-0.182549,0.056246,0.014943,-0.981473,0.002151,0.172588,0.021711,0.000201
2570,51.400000,-0.173327,0.054165,0.014254,-0.983271,0.002705,0.174922,0.022249,0.000186
2571,51.420000,-0.164609,0.052166,0.014080,-0.984878,0.003315,0.177210,0.022787,0.000179
2572,51.440000,-0.156800,0.051357,0.014952,-0.986181,0.003689,0.179628,0.023282,0.000357
2573,51.460000,-0.146634,0.048445,0.011955,-0.987932,0.004323,0.181824,0.023867,0.000204
2574,51.480000,-0.136317,0.045661,0.010276,-0.989559,0.004820,0.184038,0.024343,0.000169
2575,51.500000,-0.128445,0.045097,0.011050,-0.990629,0.005219,0.186351,0.024717,0.000249
2576,51.520000,-0.119784,0.044106,0.010386,-0.991765,0.005688,0.188597,0.025136,0.000236
2577,51.540000,-0.111649,0.042151,0.009999,-0.992803,0.006266,0.190756,0.025464,0.000241
2578,51.560000,-0.103466,0.041227,0.008691,-0.993740,0.006886,0.192889,0.025794,0.000224
2579,51.580000,-0.096442,0.039315,0.008300,-0.994527,0.007407,0.194965,0.026109,0.000161
2580,51.600000,-0.088834,0.037821,0.007369,-0.995301,0.007836,0.196909,0.026351,0.000246
2581,51.620000,-0.082373,0.036731,0.007460,-0.995897,0.008353,0.198778,0.026598,0.000238
2582,51.640000,-0.075104,0.034896,0.006719,-0.996542,0.008885,0.200471,0.026763,0.000212
2583,51.660000,-0.068898,0.033042,0.006017,-0.997058,0.009405,0.202182,0.026913,0.000178
2584,51.680000,-0.063601,0.031354,0.005813,-0.997466,0.009977,0.203685,0.027103,0.000190
2585,51.700000,-0.058402,0.029773,0.006310,-0.997829,0.010438,0.205002,0.027182,0.000171
2586,51.720000,-0.054526,0.027882,0.005094,-0.998110,0.010831,0.206201,0.027272,0.000150
2587,51.740000,-0.050833,0.026802,0.004939,-0.998335,0.011191,0.207062,0.027320,0.000142
2588,51.760000,-0.047919,0.025727,0.004477,-0.998510,0.011487,0.207783,0.027348,0.000151
2589,51.780000,-0.045223,0.025029,0.004258,-0.998654,0.011801,0.208405,0.027349,0.000169
2590,51.800000,-0.043329,0.023893,0.004496,-0.998765,0.012115,0.208935,0.027372,0.000203
2591,51.820000,-0.041401,0.023077,0.004354,-0.998867,0.012359,0.209324,0.027343,0.000165
2592,51.840000,-0.040553,0.021823,0.003953,-0.998931,0.012588,0.209691,0.027345,0.000124
2593,51.860000,-0.039702,0.020995,0.003845,-0.998984,0.012776,0.209998,0.027347,0.000111
2594,51.880000,-0.038809,0.020445,0.003566,-0.999031,0.012908,0.210254,0.027334,0.000117
2595,51.900000,-0.038001,0.019585,0.003719,-0.999079,0.013039,0.210464,0.027334,0.000115
2596,51.920000,-0.037480,0.019343,0.003437,-0.999104,0.013133,0.210639,0.027358,0.000099
2597,51.940000,-0.036896,0.019448,0.003308,-0.999124,0.013232,0.210822,0.027359,0.000138
2598,51.960000,-0.036117,0.019249,0.003133,-0.999157,0.013282,0.210961,0.027359,0.000118
2599,51.980000,-0.035595,0.019191,0.003157,-0.999177,0.013323,0.211103,0.027345,0.000114
2600,52.000000,-0.035201,0.019084,0.003012,-0.999194,0.013319,0.211184,0.027345,0.000096
2601,52.020000,-0.035187,0.019017,0.003249,-0.999195,0.013316,0.211226,0.027353,0.000103
2602,52.040000,-0.035193,0.019014,0.003424,-0.999194,0.013320,0.211212,0.027361,0.000097
2603,52.060000,-0.035223,0.018974,0.003275,-0.999194,0.013319,0.211217,0.027375,0.000125
2604,52.080000,-0.034946,0.019042,0.003221,-0.999203,0.013318,0.211211,0.027346,0.000121
2605,52.100000,-0.035032,0.019015,0.003360,-0.999200,0.013301,0.211220,0.027364,0.000087
2606,52.120000,-0.034672,0.018941,0.003339,-0.999214,0.013285,0.211288,0.027365,0.000096
2607,52.140000,-0.034592,0.018882,0.003481,-0.999217,0.013296,0.211350,0.027369,0.000096
2608,52.160000,-0.034195,0.018698,0.003375,-0.999235,0.013301,0.211435,0.027371,0.000108
2609,52.180000,-0.034115,0.018958,0.003291,-0.999233,0.013298,0.211487,0.027388,0.000118
2610,52.200000,-0.034229,0.019066,0.003279,-0.999227,0.013298,0.211516,0.027404,0.000117
2611,52.220000,-0.033870,0.018977,0.003214,-0.999241,0.013291,0.211511,0.027391,0.000121
2612,52.240000,-0.033956,0.019042,0.003255,-0.999237,0.013298,0.211513,0.027398,0.000119
2613,52.260000,-0.033812,0.018876,0.003259,-0.999245,0.013292,0.211523,0.027389,0.000122
2614,52.280000,-0.033654,0.019074,0.003251,-0.999246,0.013291,0.211558,0.027396,0.000126
2615,52.300000,-0.033772,0.019167,0.003328,-0.999240,0.013295,0.211608,0.027421,0.000118
2616,52.320000,-0.033335,0.019042,0.003327,-0.999257,0.013291,0.211659,0.027415,0.000125
2617,52.340000,-0.033091,0.018810,0.003274,-0.999270,0.013293,0.211694,0.027415,0.000124
2618,52.360000,-0.032786,0.018898,0.003438,-0.999278,0.013298,0.211736,0.027409,0.000142
2619,52.380000,-0.033186,0.019128,0.003430,-0.999260,0.013310,0.211752,0.027443,0.000126
2620,52.400000,-0.032674,0.018893,0.003247,-0.999282,0.013294,0.211752,0.027414,0.000128
2621,52.420000,-0.032651,0.019089,0.003438,-0.999279,0.013310,0.211786,0.027417,0.000129
2622,52.440000,-0.032561,0.018979,0.003557,-0.999283,0.013305,0.211785,0.027415,0.000144
2623,52.460000,-0.032507,0.018969,0.003444,-0.999286,0.013303,0.211821,0.027424,0.000128
2624,52.480000,-0.032613,0.019222,0.003481,-0.999277,0.013310,0.211880,0.027444,0.000123
2625,52.500000,-0.032629,0.018905,0.003474,-0.999283,0.013317,0.211924,0.027448,0.000114
2626,52.520000,-0.032357,0.019089,0.003464,-0.999288,0.013314,0.211938,0.027441,0.000123
2627,52.540000,-0.032323,0.018978,0.003398,-0.999292,0.013316,0.211950,0.027443,0.000117
2628,52.560000,-0.032300,0.019015,0.003410,-0.999292,0.013323,0.211978,0.027446,0.000116
2629,52.580000,-0.032273,0.019059,0.003349,-0.999292,0.013319,0.211994,0.027452,0.000115
2630,52.600000,-0.032290,0.018973,0.003359,-0.999293,0.013321,0.212006,0.027455,0.000119
2631,52.620000,-0.032043,0.019062,0.003372,-0.999299,0.013321,0.212012,0.027455,0.000121
2632,52.640000,-0.032053,0.019116,0.003408,-0.999298,0.013329,0.212054,0.027464,0.000120
2633,52.660000,-0.031930,0.019125,0.003411,-0.999301,0.013330,0.212079,0.027466,0.000117
2634,52.680000,-0.031800,0.019233,0.003334,-0.999304,0.013332,0.212098,0.027466,0.000119
2635,52.700000,-0.031667,0.019116,0.003379,-0.999310,0.013324,0.212090,0.027468,0.000128
2636,52.720000,-0.031649,0.019231,0.003387,-0.999308,0.013336,0.212116,0.027475,0.000120
2637,52.740000,-0.031641,0.019216,0.003394,-0.999309,0.013332,0.212144,0.027478,0.000122
2638,52.760000,-0.031613,0.019126,0.003414,-0.999311,0.013341,0.212155,0.027486,0.000112
2639,52.780000,-0.031640,0.019224,0.003364,-0.999309,0.013334,0.212165,0.027491,0.000113
2640,52.800000,-0.031477,0.019185,0.003358,-0.999315,0.013335,0.212188,0.027487,0.000112
2641,52.820000,-0.031403,0.019100,0.003373,-0.999319,0.013324,0.212195,0.027485,0.000111
2642,52.840000,-0.031443,0.019126,0.003357,-0.999317,0.013327,0.212224,0.027491,0.000107
2643,52.860000,-0.031273,0.019145,0.003344,-0.999322,0.013334,0.212238,0.027492,0.000112
2644,52.880000,-0.031328,0.018884,0.003444,-0.999325,0.013335,0.212251,0.027501,0.000105
2645,52.900000,-0.031189,0.019149,0.003340,-0.999324,0.013326,0.212252,0.027493,0.000104
2646,52.920000,-0.031206,0.019075,0.003437,-0.999325,0.013331,0.212270,0.027493,0.000102
2647,52.940000,-0.031146,0.018830,0.003451,-0.999332,0.013328,0.212282,0.027505,0.000105
2648,52.960000,-0.031127,0.018820,0.003441,-0.999332,0.013329,0.212301,0.027507,0.000103
2649,52.980000,-0.031070,0.018834,0.003507,-0.999334,0.013333,0.212321,0.027515,0.000106
2650,53.000000,-0.030989,0.018795,0.003414,-0.999337,0.013339,0.212337,0.027517,0.000101
2651,53.020000,-0.030945,0.018818,0.003465,-0.999338,0.013334,0.212356,0.027515,0.000109
2652,53.040000,-0.030843,0.018844,0.003492,-0.999341,0.013353,0.212366,0.027525,0.000103
2653,53.060000,-0.030790,0.019055,0.003418,-0.999338,0.013354,0.212369,0.027517,0.000102
2654,53.080000,-0.030765,0.018884,0.003456,-0.999342,0.013349,0.212382,0.027530,0.000104
2655,53.100000,-0.030837,0.018803,0.003533,-0.999341,0.013355,0.212398,0.027530,0.000105
2656,53.120000,-0.030705,0.018790,0.003419,-0.999346,0.013354,0.212404,0.027532,0.000101
2657,53.140000,-0.030677,0.018842,0.003427,-0.999346,0.013359,0.212420,0.027536,0.000104
2658,53.160000,-0.030586,0.018803,0.003410,-0.999349,0.013358,0.212454,0.027533,0.000113
2659,53.180000,-0.030488,0.018795,0.003427,-0.999353,0.013355,0.212460,0.027534,0.000108
2660,53.200000,-0.030515,0.018742,0.003558,-0.999352,0.013364,0.212455,0.027540,0.000103
2661,53.220000,-0.030517,0.018832,0.003519,-0.999351,0.013353,0.212461,0.027537,0.000102
2662,53.240000,-0.030436,0.018768,0.003508,-0.999354,0.013352,0.212475,0.027543,0.000096
2663,53.260000,-0.030280,0.019025,0.003420,-0.999355,0.013345,0.212504,0.027520,0.000117
2664,53.280000,-0.030369,0.019067,0.003493,-0.999351,0.013341,0.212490,0.027529,0.000098
2665,53.300000,-0.030281,0.019095,0.003412,-0.999353,0.013346,0.212498,0.027529,0.000088
2666,53.320000,-0.030306,0.018757,0.003473,-0.999359,0.013342,0.212512,0.027544,0.000097
2667,53.340000,-0.030274,0.018852,0.003530,-0.999358,0.013342,0.212520,0.027537,0.000100
2668,53.360000,-0.030240,0.018903,0.003442,-0.999358,0.013342,0.212526,0.027545,0.000101
2669,53.380000,-0.030118,0.018999,0.003423,-0.999360,0.013346,0.212552,0.027544,0.000112
2670,53.400000,-0.030146,0.018771,0.003463,-0.999363,0.013349,0.212555,0.027556,0.000100
2671,53.420000,-0.030031,0.018940,0.003303,-0.999364,0.013349,0.212585,0.027534,0.000114
2672,53.440000,-0.030031,0.018857,0.003392,-0.999365,0.013356,0.212594,0.027547,0.000115
2673,53.460000,-0.029927,0.019137,0.003258,-0.999364,0.013364,0.212601,0.027550,0.000110
2674,53.480000,-0.029938,0.018881,0.003371,-0.999368,0.013349,0.212607,0.027555,0.000112
2675,53.500000,-0.029902,0.018800,0.003421,-0.999370,0.013345,0.212627,0.027555,0.000122
2676,53.520000,-0.029876,0.019011,0.003381,-0.999367,0.013353,0.212619,0.027549,0.000104
2677,53.540000,-0.029797,0.019042,0.003366,-0.999369,0.013354,0.212641,0.027550,0.000108
2678,53.560000,-0.029919,0.018800,0.003476,-0.999370,0.013360,0.212624,0.027567,0.000093
2679,53.580000,-0.029812,0.018850,0.003387,-0.999372,0.013357,0.212642,0.027554,0.000100
2680,53.600000,-0.029811,0.018728,0.003377,-0.999374,0.013358,0.212667,0.027563,0.000110
2681,53.620000,-0.029758,0.018857,0.003343,-0.999374,0.013356,0.212660,0.027555,0.000098
2682,53.640000,-0.029643,0.018650,0.003272,-0.999381,0.013344,0.212684,0.027552,0.000096
2683,53.660000,-0.029708,0.018887,0.003358,-0.999375,0.013351,0.212664,0.027552,0.000098
2684,53.680000,-0.029628,0.018869,0.003357,-0.999377,0.013349,0.212685,0.027548,0.000094
2685,53.700000,-0.029589,0.018750,0.003398,-0.999381,0.013352,0.212701,0.027571,0.000101
2686,53.720000,-0.029601,0.018810,0.003389,-0.999379,0.013348,0.212701,0.027556,0.000094
2687,53.740000,-0.029550,0.018973,0.003263,-0.999378,0.013344,0.212711,0.027560,0.000103
2688,53.760000,-0.029545,0.018736,0.003323,-0.999382,0.013345,0.212729,0.027550,0.000091
2689,53.780000,-0.029471,0.018733,0.003253,-0.999385,0.013345,0.212736,0.027552,0.000091
2690,53.800000,-0.029491,0.018767,0.003492,-0.999383,0.013353,0.212751,0.027566,0.000094
2691,53.820000,-0.029465,0.018954,0.003352,-0.999380,0.013350,0.212735,0.027560,0.000100
2692,53.840000,-0.029342,0.018795,0.003293,-0.999387,0.013347,0.212759,0.027559,0.000097
2693,53.860000,-0.029386,0.018876,0.003350,-0.999384,0.013338,0.212736,0.027559,0.000093
2694,53.880000,-0.029310,0.018515,0.003350,-0.999393,0.013350,0.212776,0.027570,0.000090
2695,53.900000,-0.029289,0.018826,0.003356,-0.999388,0.013353,0.212777,0.027560,0.000094
2696,53.920000,-0.029298,0.018634,0.003367,-0.999391,0.013352,0.212792,0.027562,0.000089
2697,53.940000,-0.029255,0.018718,0.003354,-0.999391,0.013353,0.212798,0.027560,0.000089
2698,53.960000,-0.029236,0.018466,0.003354,-0.999396,0.013360,0.212812,0.027575,0.000098
2699,53.980000,-0.029230,0.018614,0.003411,-0.999394,0.013361,0.212809,0.027580,0.000090
2700,54.000000,-0.029156,0.018789,0.003379,-0.999393,0.013361,0.212816,0.027569,0.000090
2701,54.020000,-0.029138,0.018602,0.003361,-0.999397,0.013353,0.212826,0.027578,0.000089
2702,54.040000,-0.029093,0.018526,0.003325,-0.999400,0.013358,0.212838,0.027583,0.000087
2703,54.060000,-0.029072,0.018637,0.003378,-0.999398,0.013364,0.212838,0.027593,0.000090
2704,54.080000,-0.029080,0.018574,0.003351,-0.999399,0.013362,0.212851,0.027588,0.000090
2705,54.100000,-0.029059,0.018472,0.003369,-0.999401,0.013359,0.212853,0.027588,0.000090
2706,54.120000,-0.029033,0.018408,0.003295,-0.999404,0.013364,0.212865,0.027589,0.000093
2707,54.140000,-0.029007,0.018440,0.003334,-0.999404,0.013363,0.212869,0.027592,0.000089
2708,54.160000,-0.029018,0.018462,0.003355,-0.999403,0.013362,0.212873,0.027591,0.000087
2709,54.180000,-0.028955,0.018551,0.003316,-0.999403,0.013356,0.212880,0.027582,0.000092
2710,54.200000,-0.028881,0.018426,0.003266,-0.999408,0.013349,0.212892,0.027587,0.000090
2711,54.220000,-0.028932,0.018391,0.003369,-0.999407,0.013353,0.212892,0.027581,0.000093
2712,54.240000,-0.028874,0.018439,0.003341,-0.999407,0.013349,0.212904,0.027583,0.000096
2713,54.260000,-0.028905,0.018399,0.003309,-0.999407,0.013339,0.212904,0.027571,0.000094
2714,54.280000,-0.028880,0.018337,0.003293,-0.999409,0.013350,0.212912,0.027577,0.000090
2715,54.300000,-0.028816,0.018337,0.003354,-0.999411,0.013352,0.212919,0.027587,0.000090
2716,54.320000,-0.028831,0.018349,0.003335,-0.999410,0.013353,0.212926,0.027579,0.000093
2717,54.340000,-0.028797,0.018272,0.003293,-0.999413,0.013347,0.212932,0.027582,0.000090
2718,54.360000,-0.028738,0.018346,0.003286,-0.999413,0.013353,0.212936,0.027585,0.000088
2719,54.380000,-0.028745,0.018455,0.003280,-0.999411,0.013350,0.212942,0.027587,0.000094
2720,54.400000,-0.028688,0.018479,0.003254,-0.999412,0.013364,0.212953,0.027595,0.000086
2721,54.420000,-0.028707,0.018518,0.003254,-0.999411,0.013358,0.212959,0.027594,0.000086
2722,54.440000,-0.028684,0.018401,0.003243,-0.999414,0.013362,0.212965,0.027601,0.000087
2723,54.460000,-0.028664,0.018479,0.003239,-0.999413,0.013359,0.212970,0.027603,0.000086
2724,54.480000,-0.028622,0.018430,0.003250,-0.999415,0.013354,0.212980,0.027598,0.000085
2725,54.500000,-0.028610,0.018462,0.003252,-0.999415,0.013355,0.212987,0.027602,0.000084
2726,54.520000,-0.028553,0.018470,0.003281,-0.999416,0.013346,0.212990,0.027594,0.000081
2727,54.540000,-0.028559,0.018424,0.003211,-0.999417,0.013347,0.212994,0.027593,0.000083
2728,54.560000,-0.028475,0.018516,0.003219,-0.999418,0.013350,0.212995,0.027590,0.000082
2729,54.580000,-0.028477,0.018417,0.003238,-0.999420,0.013354,0.212999,0.027591,0.000083
2730,54.600000,-0.028571,0.018422,0.003331,-0.999416,0.013342,0.213009,0.027580,0.000074
2731,54.620000,-0.028486,0.018488,0.003256,-0.999418,0.013341,0.213008,0.027581,0.000075
2732,54.640000,-0.028376,0.018421,0.003185,-0.999422,0.013348,0.213012,0.027581,0.000078
2733,54.660000,-0.028417,0.018426,0.003228,-0.999421,0.013345,0.213022,0.027591,0.000077
2734,54.680000,-0.028363,0.018445,0.003236,-0.999422,0.013337,0.213030,0.027585,0.000078
2735,54.700000,-0.028475,0.018751,0.003240,-0.999413,0.013341,0.213035,0.027584,0.000078
2736,54.720000,-0.028300,0.018556,0.003198,-0.999422,0.013344,0.213042,0.027596,0.000088
2737,54.740000,-0.028307,0.018517,0.003184,-0.999423,0.013345,0.213045,0.027597,0.000084
2738,54.760000,-0.028355,0.018568,0.003251,-0.999420,0.013346,0.213029,0.027608,0.000086
2739,54.780000,-0.028291,0.018804,0.003280,-0.999417,0.013338,0.213067,0.027598,0.000088
2740,54.800000,-0.028182,0.018764,0.003191,-0.999422,0.013345,0.213071,0.027605,0.000094
2741,54.820000,-0.028188,0.018700,0.003240,-0.999422,0.013345,0.213072,0.027608,0.000082
2742,54.840000,-0.028200,0.018676,0.003166,-0.999423,0.013343,0.213073,0.027600,0.000090
2743,54.860000,-0.028199,0.018444,0.003185,-0.999427,0.013346,0.213073,0.027601,0.000079
2744,54.880000,-0.028298,0.018517,0.003187,-0.999423,0.013340,0.213072,0.027596,0.000070
2745,54.900000,-0.028244,0.018449,0.003300,-0.999425,0.013341,0.213080,0.027599,0.000073
2746,54.920000,-0.028195,0.018637,0.003242,-0.999424,0.013335,0.213073,0.027586,0.000091
2747,54.940000,-0.028218,0.018581,0.003226,-0.999424,0.013331,0.213088,0.027582,0.000089
